date,day_name,month,month_num,year,season,hour,temperature,humidity,rainfall,wind_speed,wind_direction,aqi,heat_index,evapotranspiration,dew_point,water_deficit,alert_level,overall_status,latitude,longitude,station_id,location,source
2024-12-20,Friday,December,12,2024,Dry (Dec-Feb),12,20.7,58.6,0.0,11.5,SE,62,17.88,0.57,30.6,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-12-21,Saturday,December,12,2024,Dry (Dec-Feb),12,28.6,57.5,0.0,6.3,NE,59,25.76,0.7,38.92,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-12-22,Sunday,December,12,2024,Dry (Dec-Feb),12,21.8,66.9,0.0,8.4,NE,81,19.15,0.52,33.26,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-12-23,Monday,December,12,2024,Dry (Dec-Feb),12,25.2,62.6,0.0,12.2,NE,48,22.46,0.6,36.18,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-12-24,Tuesday,December,12,2024,Dry (Dec-Feb),12,27.9,48.6,0.0,11.9,W,42,24.88,0.75,36.52,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-12-25,Wednesday,December,12,2024,Dry (Dec-Feb),12,23.5,53.7,0.0,22.1,E,70,20.58,0.65,32.74,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-12-26,Thursday,December,12,2024,Dry (Dec-Feb),12,23.0,57.5,0.0,7.6,S,69,20.16,0.61,32.88,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-12-27,Friday,December,12,2024,Dry (Dec-Feb),12,27.5,58.4,0.0,19.7,S,82,24.68,0.67,37.9,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-12-28,Saturday,December,12,2024,Dry (Dec-Feb),12,23.4,56.1,0.0,8.1,E,40,20.53,0.63,33.06,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-12-29,Sunday,December,12,2024,Dry (Dec-Feb),12,27.5,60.8,0.0,22.6,NE,61,24.72,0.65,38.34,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-12-30,Monday,December,12,2024,Dry (Dec-Feb),12,28.2,65.1,0.0,6.5,S,57,25.51,0.63,39.91,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-12-31,Tuesday,December,12,2024,Dry (Dec-Feb),12,25.2,63.1,0.0,11.5,N,83,22.47,0.6,36.27,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-01,Wednesday,January,1,2025,Dry (Dec-Feb),12,21.2,48.3,0.0,7.5,SE,61,18.17,0.64,29.33,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-02,Thursday,January,1,2025,Dry (Dec-Feb),12,26.7,68.1,0.0,17.1,SW,48,24.07,0.58,38.83,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-03,Friday,January,1,2025,Dry (Dec-Feb),12,28.3,63.3,0.0,17.1,S,80,25.58,0.64,39.68,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-04,Saturday,January,1,2025,Dry (Dec-Feb),12,29.4,52.4,0.0,11.5,NE,47,26.46,0.75,38.83,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-05,Sunday,January,1,2025,Dry (Dec-Feb),12,21.4,66.8,0.0,13.2,NW,45,18.75,0.52,32.81,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-06,Monday,January,1,2025,Dry (Dec-Feb),12,19.5,61.2,0.0,6.8,E,65,16.73,0.53,29.76,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-07,Tuesday,January,1,2025,Dry (Dec-Feb),12,20.0,68.7,0.0,16.0,NW,67,17.38,0.49,31.61,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-08,Wednesday,January,1,2025,Dry (Dec-Feb),12,29.0,59.5,6.0,10.9,NW,50,26.2,0.69,39.72,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-09,Thursday,January,1,2025,Dry (Dec-Feb),12,26.1,68.8,3.5,20.3,E,49,23.49,0.56,38.3,1.5,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-10,Friday,January,1,2025,Dry (Dec-Feb),12,28.6,59.2,0.0,7.5,S,81,25.79,0.68,39.24,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-11,Saturday,January,1,2025,Dry (Dec-Feb),12,24.8,54.7,5.4,13.6,SE,69,21.9,0.66,34.31,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-12,Sunday,January,1,2025,Dry (Dec-Feb),12,24.5,56.9,0.0,6.5,SE,74,21.65,0.64,34.39,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-13,Monday,January,1,2025,Dry (Dec-Feb),12,27.4,68.7,0.0,8.2,SE,58,24.78,0.58,39.71,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-14,Tuesday,January,1,2025,Dry (Dec-Feb),12,23.6,63.7,1.6,19.4,NW,63,20.88,0.57,34.64,3.4,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-15,Wednesday,January,1,2025,Dry (Dec-Feb),12,27.1,61.8,0.0,7.1,NW,45,24.35,0.64,38.09,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-16,Thursday,January,1,2025,Dry (Dec-Feb),12,27.8,59.0,0.0,7.7,NE,69,24.99,0.67,38.33,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-17,Friday,January,1,2025,Dry (Dec-Feb),12,21.4,61.7,0.0,5.4,SW,85,18.64,0.56,31.9,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-18,Saturday,January,1,2025,Dry (Dec-Feb),12,23.2,47.6,0.0,7.4,SE,62,20.16,0.68,31.34,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-19,Sunday,January,1,2025,Dry (Dec-Feb),12,21.4,46.6,0.0,11.9,SW,74,18.34,0.66,29.25,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-20,Monday,January,1,2025,Dry (Dec-Feb),12,24.1,53.2,0.0,20.0,E,84,21.17,0.66,33.29,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-21,Tuesday,January,1,2025,Dry (Dec-Feb),12,20.2,63.3,0.0,17.1,W,68,17.48,0.53,30.88,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-22,Wednesday,January,1,2025,Dry (Dec-Feb),12,21.8,68.7,0.0,22.2,NW,50,19.18,0.51,33.58,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-23,Thursday,January,1,2025,Dry (Dec-Feb),12,19.4,46.0,0.0,5.4,W,76,16.33,0.63,27.03,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-24,Friday,January,1,2025,Dry (Dec-Feb),12,24.8,47.3,0.0,25.0,N,65,21.75,0.71,32.99,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-25,Saturday,January,1,2025,Dry (Dec-Feb),12,19.8,67.2,5.2,7.0,N,76,17.15,0.5,31.13,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-26,Sunday,January,1,2025,Dry (Dec-Feb),12,27.5,63.3,0.0,17.5,N,70,24.78,0.63,38.81,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-27,Monday,January,1,2025,Dry (Dec-Feb),12,24.7,60.6,0.0,5.7,NW,53,21.92,0.61,35.27,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-28,Tuesday,January,1,2025,Dry (Dec-Feb),12,17.6,54.5,0.0,21.3,W,71,14.7,0.55,26.56,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-29,Wednesday,January,1,2025,Dry (Dec-Feb),12,27.5,65.1,2.7,24.4,S,69,24.81,0.62,39.14,2.3,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-30,Thursday,January,1,2025,Dry (Dec-Feb),12,24.2,50.9,0.0,8.2,SW,53,21.23,0.68,32.99,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-01-31,Friday,January,1,2025,Dry (Dec-Feb),12,23.0,59.5,0.0,23.8,SW,71,20.2,0.6,33.24,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-01,Saturday,February,2,2025,Dry (Dec-Feb),12,29.6,66.8,10.0,10.4,E,93,26.95,0.63,41.76,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-02,Sunday,February,2,2025,Dry (Dec-Feb),12,24.4,51.5,0.0,21.8,NW,68,21.44,0.68,33.31,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-03,Monday,February,2,2025,Dry (Dec-Feb),12,21.3,45.2,7.9,19.1,NE,54,18.21,0.67,28.9,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-04,Tuesday,February,2,2025,Dry (Dec-Feb),12,22.0,62.6,3.2,21.9,NW,81,19.26,0.56,32.71,1.8,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-05,Wednesday,February,2,2025,Dry (Dec-Feb),12,23.2,57.9,0.4,26.4,NW,80,20.37,0.61,33.17,4.6,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-06,Thursday,February,2,2025,Dry (Dec-Feb),12,28.7,54.3,3.1,17.4,W,94,25.79,0.72,38.43,1.9,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-07,Friday,February,2,2025,Dry (Dec-Feb),12,27.2,51.4,0.0,11.9,W,93,24.24,0.72,36.29,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-08,Saturday,February,2,2025,Dry (Dec-Feb),12,28.0,71.8,9.6,9.3,S,91,25.45,0.56,40.95,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-09,Sunday,February,2,2025,Dry (Dec-Feb),12,20.2,54.7,8.2,5.5,NE,83,17.3,0.59,29.38,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-10,Monday,February,2,2025,Dry (Dec-Feb),12,22.6,63.9,0.0,5.2,NE,69,19.89,0.56,33.59,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-11,Tuesday,February,2,2025,Dry (Dec-Feb),12,24.4,71.1,0.0,13.0,NE,58,21.83,0.52,36.86,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-12,Wednesday,February,2,2025,Dry (Dec-Feb),12,29.3,57.1,0.0,22.4,N,42,26.45,0.71,39.6,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-13,Thursday,February,2,2025,Dry (Dec-Feb),12,20.0,58.7,0.0,24.2,SE,54,17.18,0.56,29.86,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-14,Friday,February,2,2025,Dry (Dec-Feb),12,30.0,61.6,0.0,19.6,NW,76,27.24,0.68,41.2,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-15,Saturday,February,2,2025,Dry (Dec-Feb),12,23.1,64.9,1.2,10.1,SE,40,20.41,0.56,34.32,3.8,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-16,Sunday,February,2,2025,Dry (Dec-Feb),12,30.1,45.0,0.0,26.8,S,118,27.01,0.82,38.2,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-17,Monday,February,2,2025,Dry (Dec-Feb),12,26.3,50.7,0.0,21.4,NW,93,23.32,0.71,35.2,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-18,Tuesday,February,2,2025,Dry (Dec-Feb),12,26.4,64.5,5.1,20.2,E,64,23.7,0.61,37.83,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-19,Wednesday,February,2,2025,Dry (Dec-Feb),12,19.2,50.9,0.0,20.0,NE,54,16.23,0.6,27.65,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-20,Thursday,February,2,2025,Dry (Dec-Feb),12,23.1,55.0,1.0,11.1,NE,44,20.21,0.63,32.54,4.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-21,Friday,February,2,2025,Dry (Dec-Feb),12,19.0,52.6,7.9,27.4,W,70,16.06,0.58,27.73,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-22,Saturday,February,2,2025,Dry (Dec-Feb),12,18.5,66.3,4.1,16.0,W,62,15.84,0.48,29.56,0.9,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-23,Sunday,February,2,2025,Dry (Dec-Feb),12,20.7,47.4,0.0,13.1,E,62,17.65,0.64,28.65,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-24,Monday,February,2,2025,Dry (Dec-Feb),12,31.2,52.7,0.0,20.5,SE,45,28.26,0.78,40.81,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-25,Tuesday,February,2,2025,Dry (Dec-Feb),12,21.4,59.0,0.0,9.7,S,81,18.59,0.58,31.42,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-26,Wednesday,February,2,2025,Dry (Dec-Feb),12,25.6,47.1,0.0,13.2,SW,54,22.55,0.73,33.8,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-27,Thursday,February,2,2025,Dry (Dec-Feb),12,27.5,62.0,0.0,24.8,N,67,24.75,0.64,38.57,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-02-28,Friday,February,2,2025,Dry (Dec-Feb),12,24.2,51.2,0.0,20.9,NE,49,21.23,0.67,33.04,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-01,Saturday,March,3,2025,Long Rains,12,21.9,76.6,16.5,12.3,NE,40,19.44,0.44,35.12,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-02,Sunday,March,3,2025,Long Rains,12,27.6,71.3,0.0,10.3,N,39,25.04,0.56,40.42,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-03,Monday,March,3,2025,Long Rains,12,25.7,82.5,16.1,13.0,E,64,23.36,0.42,40.42,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-04,Tuesday,March,3,2025,Long Rains,12,21.7,71.4,6.5,14.4,S,56,19.14,0.49,33.96,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-05,Wednesday,March,3,2025,Long Rains,12,20.2,68.6,11.7,11.5,N,38,17.58,0.49,31.82,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-06,Thursday,March,3,2025,Long Rains,12,19.6,78.1,28.6,17.5,NW,63,17.17,0.4,32.84,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-07,Friday,March,3,2025,Long Rains,12,21.9,77.9,21.0,5.0,NW,43,19.47,0.43,35.35,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-08,Saturday,March,3,2025,Long Rains,12,19.8,97.9,38.4,14.6,S,48,17.77,0.13,36.65,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-09,Sunday,March,3,2025,Long Rains,12,22.5,82.2,0.0,8.2,NW,52,20.16,0.39,36.8,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-10,Monday,March,3,2025,Long Rains,12,23.1,60.2,0.0,5.3,SW,48,20.31,0.59,33.47,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-11,Tuesday,March,3,2025,Long Rains,12,21.1,62.4,0.0,4.7,S,61,18.36,0.55,31.7,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-12,Wednesday,March,3,2025,Long Rains,12,21.4,68.4,0.0,11.4,E,36,18.78,0.51,33.09,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-13,Thursday,March,3,2025,Long Rains,12,27.5,72.0,29.9,11.1,NW,34,24.95,0.55,40.44,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-14,Friday,March,3,2025,Long Rains,12,21.6,73.3,23.1,11.0,E,69,19.08,0.47,34.19,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-15,Saturday,March,3,2025,Long Rains,12,25.9,61.5,0.0,14.6,SE,39,23.14,0.62,36.74,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-16,Sunday,March,3,2025,Long Rains,12,19.8,61.0,9.7,4.1,N,54,17.03,0.54,30.04,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-17,Monday,March,3,2025,Long Rains,12,25.3,79.1,0.0,4.0,E,39,22.89,0.45,39.34,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-18,Tuesday,March,3,2025,Long Rains,12,27.2,77.6,0.0,9.5,E,48,24.76,0.49,41.16,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-19,Wednesday,March,3,2025,Long Rains,12,24.7,81.1,0.0,13.6,SW,66,22.33,0.42,39.05,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-20,Thursday,March,3,2025,Long Rains,12,21.9,79.2,17.4,15.4,S,51,19.5,0.42,35.59,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-21,Friday,March,3,2025,Long Rains,12,27.8,79.0,0.0,6.0,NE,50,25.39,0.48,42.1,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-22,Saturday,March,3,2025,Long Rains,12,25.3,90.5,29.8,15.0,NW,58,23.12,0.31,41.49,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-23,Sunday,March,3,2025,Long Rains,12,26.5,69.7,0.0,12.1,N,34,23.9,0.56,38.91,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-24,Monday,March,3,2025,Long Rains,12,22.6,82.3,38.5,9.7,S,47,20.26,0.39,36.93,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-25,Tuesday,March,3,2025,Long Rains,12,19.1,72.4,0.0,15.7,N,61,16.56,0.45,31.28,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-26,Wednesday,March,3,2025,Long Rains,12,26.9,68.5,26.8,14.5,S,32,24.28,0.58,39.12,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-27,Thursday,March,3,2025,Long Rains,12,19.2,98.0,26.7,11.6,E,59,17.17,0.12,35.98,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-28,Friday,March,3,2025,Long Rains,12,26.2,96.0,24.5,7.6,W,48,24.13,0.2,43.56,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-29,Saturday,March,3,2025,Long Rains,12,25.4,84.9,0.0,14.6,SE,44,23.11,0.39,40.54,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-30,Sunday,March,3,2025,Long Rains,12,18.1,89.6,15.8,3.8,NE,47,15.91,0.27,33.23,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-03-31,Monday,March,3,2025,Long Rains,12,16.9,93.2,36.4,8.4,N,66,14.78,0.21,32.52,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-04-01,Tuesday,April,4,2025,Long Rains,12,27.2,73.4,0.0,11.2,NW,37,24.68,0.53,40.37,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-04-02,Wednesday,April,4,2025,Long Rains,12,24.9,92.2,0.0,8.6,N,37,22.76,0.27,41.36,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-04-03,Thursday,April,4,2025,Long Rains,12,17.4,98.0,42.7,10.5,NE,45,15.37,0.11,33.94,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-04-04,Friday,April,4,2025,Long Rains,12,19.6,77.8,15.4,10.4,E,42,17.17,0.41,32.79,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-04-05,Saturday,April,4,2025,Long Rains,12,21.8,75.4,0.0,11.3,SE,60,19.32,0.45,34.79,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-04-06,Sunday,April,4,2025,Long Rains,12,21.2,84.9,0.0,9.4,E,33,18.91,0.35,35.85,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-04-07,Monday,April,4,2025,Long Rains,12,24.9,87.4,7.3,6.5,S,62,22.66,0.35,40.45,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-04-08,Tuesday,April,4,2025,Long Rains,12,21.6,95.9,47.7,6.3,NW,51,19.53,0.18,38.32,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
